Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
35,No,Travel_Rarely,670,Research & Development,10,4,1,Female,3,2,Healthcare Representative,3,Single,3,Yes,16,3,3,0,10,4,3,5,2,0,4
39,No,Travel_Rarely,1462,Sales,6,3,4,Male,4,3,Sales Executive,3,Married,2,No,11,3,1,1,11,3,3,7,6,7,6
29,No,Travel_Frequently,995,Research & Development,2,1,1,Male,3,2,Healthcare Representative,4,Divorced,1,No,19,3,4,1,6,0,4,6,4,1,3
50,No,Travel_Rarely,264,Sales,9,3,3,Male,3,5,Manager,3,Married,4,Yes,16,3,3,1,27,2,3,1,0,0,0
23,No,Travel_Rarely,977,Research & Development,10,3,4,Male,4,1,Research Scientist,3,Married,2,No,16,3,4,1,4,2,3,2,2,2,2
36,No,Travel_Frequently,1302,Research & Development,6,4,1,Male,4,2,Laboratory Technician,1,Married,3,Yes,13,3,4,1,9,3,3,3,2,0,2
42,No,Travel_Rarely,1059,Research & Development,9,2,4,Male,2,5,Manager,4,Single,8,No,22,4,4,0,24,2,3,1,0,0,1
35,No,Travel_Rarely,750,Research & Development,28,3,2,Male,4,2,Laboratory Technician,3,Married,1,No,17,3,4,2,10,3,2,10,9,6,8
34,No,Travel_Frequently,653,Research & Development,10,4,4,Male,2,2,Healthcare Representative,3,Married,1,No,14,3,2,1,8,3,2,8,2,7,7
40,No,Travel_Rarely,118,Sales,14,2,4,Female,3,2,Sales Executive,1,Married,1,No,15,3,3,1,5,2,3,5,4,1,2
43,No,Travel_Rarely,990,Research & Development,27,3,4,Male,4,1,Laboratory Technician,2,Divorced,5,No,12,3,3,1,8,0,3,6,4,0,2
35,No,Travel_Rarely,1349,Research & Development,7,2,3,Male,2,1,Laboratory Technician,4,Married,1,No,18,3,4,1,1,5,2,1,0,0,1
46,No,Travel_Rarely,563,Sales,1,4,4,Male,4,4,Manager,1,Single,1,No,15,3,2,0,27,5,1,26,0,0,12
28,Yes,Travel_Rarely,329,Research & Development,24,3,3,Male,3,1,Laboratory Technician,2,Married,1,Yes,17,3,3,3,1,3,3,1,1,0,0
22,No,Non-Travel,457,Research & Development,26,2,2,Female,2,1,Research Scientist,3,Married,1,Yes,14,3,2,0,4,2,2,4,2,1,3
50,No,Travel_Frequently,1234,Research & Development,20,5,2,Male,3,4,Healthcare Representative,3,Married,2,Yes,15,3,3,1,32,3,3,30,8,12,13
32,No,Travel_Rarely,634,Research & Development,5,4,2,Female,4,1,Research Scientist,4,Married,3,No,17,3,4,2,6,3,3,3,2,0,2
44,No,Travel_Rarely,1313,Research & Development,7,3,2,Female,3,5,Research Director,4,Divorced,0,Yes,14,3,4,1,23,4,2,22,7,1,10
30,No,Travel_Rarely,241,Research & Development,7,3,2,Male,2,1,Research Scientist,2,Married,1,No,12,3,2,1,6,3,2,6,4,1,1
45,No,Travel_Rarely,1015,Research & Development,5,5,3,Female,1,2,Laboratory Technician,1,Single,1,Yes,14,3,1,0,10,3,3,10,7,1,4
45,No,Non-Travel,336,Sales,26,3,1,Male,2,2,Sales Executive,1,Married,1,No,15,3,1,1,10,2,3,10,7,4,5
31,No,Travel_Frequently,715,Sales,2,4,4,Male,3,2,Sales Executive,1,Single,7,No,13,3,4,0,10,3,3,5,2,0,3
36,No,Travel_Rarely,559,Research & Development,12,4,3,Female,3,2,Manufacturing Director,3,Married,9,Yes,12,3,2,2,7,2,3,3,2,1,1
34,No,Travel_Frequently,426,Research & Development,10,4,3,Male,4,2,Manufacturing Director,4,Divorced,1,No,13,3,1,1,9,3,3,9,7,7,2
49,No,Travel_Rarely,722,Research & Development,25,4,3,Female,3,1,Laboratory Technician,1,Married,1,No,14,3,4,1,10,3,2,9,6,1,4
39,No,Travel_Rarely,1387,Research & Development,10,5,2,Male,3,2,Manufacturing Director,1,Married,2,No,13,3,4,3,10,3,3,7,7,7,7
27,No,Travel_Rarely,1302,Research & Development,19,3,4,Male,2,1,Laboratory Technician,1,Divorced,1,No,11,3,1,2,7,3,3,7,7,0,7
35,No,Travel_Rarely,819,Research & Development,18,5,2,Male,4,2,Research Scientist,1,Married,1,No,11,3,4,0,16,2,3,16,15,1,10
28,No,Travel_Rarely,580,Research & Development,27,3,2,Female,1,2,Manufacturing Director,1,Divorced,0,No,21,4,2,1,6,5,2,5,3,0,0
21,No,Travel_Rarely,546,Research & Development,5,1,3,Male,3,1,Research Scientist,4,Single,1,No,18,3,3,0,3,2,3,2,2,2,2
18,Yes,Travel_Frequently,544,Sales,3,2,2,Female,3,1,Sales Representative,4,Single,1,Yes,12,3,3,0,0,2,4,0,0,0,0
47,No,Travel_Rarely,1176,Human Resources,26,4,4,Female,3,5,Manager,3,Married,3,No,11,3,3,1,27,2,3,5,2,1,0
39,No,Travel_Rarely,170,Research & Development,3,2,3,Male,2,2,Laboratory Technician,3,Divorced,0,No,15,3,4,1,11,3,3,10,8,0,7
40,No,Travel_Rarely,884,Research & Development,15,3,1,Female,2,3,Manufacturing Director,3,Married,1,No,13,3,4,2,18,2,3,18,15,14,12
35,No,Non-Travel,208,Research & Development,8,4,3,Female,3,2,Healthcare Representative,3,Married,1,No,12,3,4,1,15,5,3,14,11,2,9
37,No,Travel_Rarely,671,Research & Development,19,3,3,Male,3,2,Manufacturing Director,3,Married,3,No,17,3,1,3,9,2,2,4,3,0,2
39,No,Travel_Frequently,711,Research & Development,4,3,1,Female,3,2,Manufacturing Director,3,Single,0,No,13,3,4,0,10,2,1,9,2,3,8
45,No,Travel_Rarely,1329,Research & Development,2,2,4,Female,2,2,Manufacturing Director,4,Divorced,1,No,19,3,1,2,10,3,3,10,7,3,9
38,No,Travel_Rarely,397,Research & Development,2,2,4,Female,2,3,Manufacturing Director,3,Married,3,Yes,19,3,4,1,10,6,4,5,4,0,2
35,Yes,Travel_Rarely,737,Sales,10,3,4,Male,2,3,Sales Executive,1,Married,9,No,17,3,3,0,15,3,3,13,12,6,0
37,No,Travel_Rarely,1470,Research & Development,10,3,2,Female,3,1,Research Scientist,2,Married,1,No,11,3,1,1,8,2,1,8,4,7,7
40,No,Travel_Rarely,448,Research & Development,16,3,3,Female,3,3,Manufacturing Director,4,Single,6,Yes,15,3,4,0,18,2,2,4,2,3,3
44,No,Travel_Frequently,602,Human Resources,1,5,1,Male,3,2,Human Resources,4,Married,4,Yes,11,3,3,0,14,3,3,10,7,0,2
48,No,Travel_Frequently,365,Research & Development,4,5,3,Male,2,4,Manager,4,Married,2,No,25,4,2,1,23,3,3,2,2,2,2
35,Yes,Travel_Rarely,763,Sales,15,2,1,Male,1,2,Sales Executive,4,Divorced,6,Yes,14,3,4,2,7,2,2,2,2,2,2
24,No,Travel_Frequently,567,Research & Development,2,1,1,Female,3,1,Research Scientist,4,Single,1,Yes,13,3,3,0,6,2,3,6,3,1,3
27,No,Travel_Rarely,486,Research & Development,8,3,2,Female,4,1,Research Scientist,3,Married,7,No,17,3,1,0,5,0,3,3,2,0,2
27,No,Travel_Frequently,591,Research & Development,2,3,4,Male,3,1,Research Scientist,4,Single,2,No,13,3,3,0,6,0,2,4,2,1,2
40,Yes,Travel_Rarely,1329,Research & Development,7,3,1,Male,3,1,Laboratory Technician,1,Single,3,Yes,14,3,2,0,10,3,1,4,2,0,3
29,No,Travel_Rarely,469,Sales,10,3,3,Male,2,2,Sales Executive,3,Single,9,No,11,3,3,0,8,2,3,5,2,1,4
36,No,Travel_Rarely,711,Research & Development,5,4,2,Female,3,3,Healthcare Representative,1,Married,4,No,12,3,3,2,9,6,3,3,2,0,2
25,No,Travel_Frequently,772,Research & Development,2,1,4,Male,4,2,Manufacturing Director,3,Divorced,1,No,17,3,3,2,7,6,3,7,7,0,7
39,No,Travel_Rarely,492,Research & Development,12,3,4,Male,3,2,Manufacturing Director,2,Married,4,No,21,4,3,0,7,3,3,5,4,1,0
49,No,Travel_Rarely,301,Research & Development,22,4,1,Female,3,4,Research Director,2,Married,3,No,16,3,2,2,27,2,3,4,2,1,2
50,No,Travel_Rarely,813,Research & Development,17,5,4,Female,2,3,Research Director,1,Divorced,5,No,15,3,3,3,19,3,3,14,11,1,11
20,No,Travel_Rarely,1141,Sales,2,3,3,Female,3,1,Sales Representative,3,Single,1,No,19,3,1,0,2,3,3,2,2,2,2
34,No,Travel_Rarely,1130,Research & Development,3,3,4,Female,3,2,Research Scientist,2,Divorced,1,No,12,3,3,1,11,2,3,11,8,7,9
36,No,Travel_Rarely,311,Research & Development,7,3,1,Male,3,1,Laboratory Technician,2,Single,2,No,11,3,3,0,15,4,3,4,3,1,3
49,No,Travel_Rarely,465,Research & Development,6,1,3,Female,2,4,Healthcare Representative,3,Married,2,Yes,19,3,2,1,30,3,3,15,11,2,12
36,No,Non-Travel,894,Research & Development,1,4,4,Female,2,2,Manufacturing Director,3,Married,0,No,15,3,3,0,4,6,3,3,2,1,2
36,No,Travel_Rarely,1040,Research & Development,3,2,4,Male,4,2,Healthcare Representative,1,Divorced,6,No,20,4,1,1,13,3,3,5,4,0,4
54,No,Travel_Rarely,584,Research & Development,22,5,2,Female,3,4,Manager,3,Married,3,No,25,4,3,1,36,6,3,10,8,4,7
43,No,Travel_Rarely,1291,Research & Development,15,2,3,Male,2,4,Research Director,3,Married,1,No,24,4,1,1,14,3,3,14,10,6,11
35,Yes,Travel_Frequently,880,Sales,12,4,4,Male,3,2,Sales Executive,4,Single,3,Yes,24,4,1,0,13,2,4,11,9,6,7
38,No,Travel_Frequently,1189,Research & Development,1,3,4,Male,3,2,Research Scientist,4,Married,7,No,15,3,4,2,19,4,4,13,11,2,9
29,No,Travel_Rarely,991,Sales,5,3,1,Male,2,2,Sales Executive,2,Divorced,1,Yes,13,3,2,1,10,3,2,10,0,0,9
33,No,Travel_Rarely,392,Sales,2,4,4,Male,3,2,Sales Executive,4,Divorced,1,No,14,3,3,2,6,5,3,6,2,0,4
32,No,Travel_Rarely,977,Research & Development,2,3,4,Male,3,2,Research Scientist,2,Divorced,0,No,13,3,3,2,10,4,2,9,5,1,6
31,No,Travel_Rarely,1112,Sales,5,4,1,Female,3,2,Sales Executive,4,Married,1,No,11,3,1,2,10,2,3,10,0,0,2
49,No,Travel_Rarely,464,Research & Development,16,3,4,Female,3,1,Laboratory Technician,1,Divorced,4,Yes,16,3,2,1,17,2,2,2,2,2,2
38,No,Travel_Frequently,148,Research & Development,2,3,4,Female,2,1,Laboratory Technician,2,Single,1,No,22,4,2,0,4,3,3,4,3,3,3
47,No,Travel_Rarely,1225,Sales,2,4,2,Female,4,4,Manager,2,Divorced,6,No,14,3,3,3,29,2,3,3,2,1,2
49,No,Travel_Rarely,809,Research & Development,1,3,3,Male,3,4,Manager,3,Single,4,No,14,3,1,0,23,2,3,8,7,0,0
41,No,Travel_Rarely,1206,Sales,23,2,4,Male,3,3,Sales Executive,3,Single,3,Yes,16,3,4,0,21,2,3,2,0,0,2
20,No,Travel_Rarely,727,Sales,9,1,4,Male,3,1,Sales Representative,1,Single,1,No,11,3,1,0,2,3,3,2,2,0,2
33,No,Non-Travel,530,Sales,16,3,3,Female,3,2,Sales Executive,4,Divorced,1,Yes,25,4,3,1,7,2,3,6,5,1,2
36,No,Travel_Rarely,1351,Research & Development,26,4,1,Male,3,2,Healthcare Representative,3,Married,6,No,14,3,2,2,10,2,2,3,2,0,2
44,No,Travel_Rarely,528,Human Resources,1,3,3,Female,3,1,Human Resources,4,Divorced,4,Yes,18,3,1,3,8,2,3,2,2,2,2
23,Yes,Travel_Rarely,1320,Research & Development,8,1,4,Male,2,1,Laboratory Technician,3,Single,1,Yes,11,3,1,0,5,2,3,5,4,1,2
38,No,Travel_Rarely,1495,Research & Development,4,2,4,Female,3,1,Laboratory Technician,3,Married,7,No,19,3,4,1,7,5,2,0,0,0,0
53,No,Travel_Rarely,1395,Research & Development,24,4,2,Male,4,3,Healthcare Representative,4,Married,3,No,15,3,3,0,11,2,3,4,3,1,2
48,Yes,Travel_Frequently,708,Sales,7,2,4,Female,3,1,Sales Representative,3,Married,2,Yes,11,3,3,2,19,3,3,9,7,7,7
32,Yes,Travel_Rarely,1259,Research & Development,2,4,4,Male,3,1,Laboratory Technician,2,Single,1,No,12,3,1,0,1,2,3,1,0,0,0
26,No,Non-Travel,786,Research & Development,7,3,4,Male,3,1,Laboratory Technician,4,Single,1,No,20,4,3,0,7,5,3,7,7,5,7
55,No,Travel_Rarely,1441,Research & Development,22,3,1,Male,2,1,Research Scientist,2,Divorced,5,No,12,3,4,1,8,1,3,4,2,1,2
34,No,Travel_Rarely,1157,Research & Development,5,2,2,Male,2,2,Laboratory Technician,4,Married,1,No,14,3,3,1,15,3,4,15,10,4,13
60,No,Travel_Rarely,370,Research & Development,1,4,3,Male,1,3,Healthcare Representative,4,Divorced,3,No,20,4,3,1,19,2,4,1,0,0,0
33,No,Travel_Rarely,267,Research & Development,21,3,2,Male,4,1,Laboratory Technician,2,Married,1,No,18,3,4,3,14,6,3,14,11,2,13
37,No,Travel_Frequently,1278,Sales,1,4,3,Male,1,2,Sales Executive,4,Divorced,1,No,14,3,3,2,6,2,2,6,3,1,3
34,No,Travel_Rarely,678,Research & Development,19,3,2,Female,2,1,Research Scientist,4,Married,1,No,12,3,2,0,10,3,3,10,9,8,7
23,Yes,Travel_Rarely,427,Sales,7,3,3,Male,3,1,Sales Representative,4,Divorced,1,Yes,21,4,2,1,3,2,3,3,2,0,2
44,No,Travel_Rarely,921,Research & Development,2,3,3,Female,4,3,Healthcare Representative,4,Married,1,Yes,19,3,2,1,9,2,3,8,7,6,7
35,No,Travel_Frequently,146,Research & Development,2,4,1,Male,2,1,Research Scientist,4,Single,0,Yes,14,3,3,0,6,2,4,5,4,1,4
43,No,Travel_Rarely,1179,Sales,2,3,4,Male,3,2,Sales Executive,4,Married,1,Yes,17,3,1,1,10,3,3,10,9,8,8
24,No,Travel_Rarely,581,Research & Development,9,3,3,Male,4,1,Research Scientist,3,Married,1,No,16,3,4,1,5,1,3,5,3,0,4
41,No,Travel_Rarely,918,Sales,6,3,4,Male,3,3,Sales Executive,3,Single,1,No,12,3,2,0,10,3,3,10,8,8,7
29,No,Travel_Rarely,1082,Research & Development,9,4,4,Female,3,1,Laboratory Technician,3,Married,9,No,17,3,3,1,9,2,3,5,3,1,2
36,No,Travel_Rarely,530,Sales,2,4,3,Female,3,2,Sales Representative,4,Single,3,No,15,3,3,0,17,2,2,13,7,6,7
45,No,Non-Travel,1238,Research & Development,1,1,3,Male,2,3,Healthcare Representative,3,Married,3,No,23,4,4,1,25,3,2,23,15,14,4
24,Yes,Travel_Rarely,240,Human Resources,22,1,4,Male,1,1,Human Resources,3,Married,1,No,11,3,3,1,1,2,3,1,0,0,0
47,Yes,Travel_Frequently,1093,Sales,9,3,3,Male,1,4,Sales Executive,3,Married,7,No,11,3,3,0,25,3,1,23,5,14,10
26,No,Travel_Rarely,390,Research & Development,17,4,4,Male,1,1,Laboratory Technician,3,Married,1,No,15,3,3,3,3,3,4,3,2,0,2
45,No,Travel_Rarely,1005,Research & Development,28,2,4,Female,2,4,Research Director,2,Single,1,No,11,3,3,0,21,2,3,21,6,8,6
32,No,Travel_Frequently,585,Research & Development,10,3,1,Male,3,1,Research Scientist,3,Married,6,No,13,3,1,1,10,3,2,5,2,1,3
31,No,Travel_Rarely,741,Research & Development,2,4,2,Male,3,1,Laboratory Technician,3,Married,1,No,14,3,4,1,6,2,4,5,2,0,3
41,No,Non-Travel,552,Human Resources,4,3,3,Male,1,2,Human Resources,2,Married,6,No,19,3,2,1,10,4,3,3,2,1,2
40,No,Travel_Rarely,369,Research & Development,8,2,2,Female,3,2,Manufacturing Director,1,Married,2,Yes,16,3,2,1,18,3,3,1,0,0,0
24,No,Travel_Rarely,506,Research & Development,29,1,2,Male,3,1,Laboratory Technician,1,Divorced,1,No,13,3,2,3,6,2,4,6,2,1,2
46,No,Travel_Rarely,717,Research & Development,13,4,3,Male,3,2,Healthcare Representative,2,Single,6,No,14,3,4,0,19,3,3,10,7,0,9
35,No,Travel_Rarely,1370,Research & Development,27,4,4,Male,3,2,Manufacturing Director,3,Married,2,No,16,3,2,1,17,3,3,7,7,0,7
30,No,Travel_Rarely,793,Research & Development,16,1,2,Male,3,1,Research Scientist,4,Married,1,No,12,3,2,1,10,2,2,10,0,0,8
47,No,Non-Travel,543,Sales,2,4,3,Male,3,2,Sales Executive,2,Married,7,No,11,3,4,1,4,3,1,1,0,0,0
46,No,Travel_Rarely,1277,Sales,2,3,3,Male,3,3,Sales Executive,4,Divorced,4,Yes,12,3,2,1,13,5,2,10,6,0,3
36,Yes,Travel_Rarely,1456,Sales,13,5,2,Male,2,2,Sales Executive,1,Divorced,5,Yes,13,3,2,3,16,3,3,2,2,2,2
32,Yes,Travel_Rarely,964,Sales,1,2,1,Male,1,2,Sales Executive,2,Single,6,No,15,3,2,0,10,2,3,0,0,0,0
23,No,Travel_Rarely,160,Research & Development,4,1,3,Female,3,1,Laboratory Technician,2,Single,1,No,13,3,3,0,3,3,1,3,2,1,2
31,No,Travel_Frequently,163,Research & Development,24,1,4,Female,3,2,Manufacturing Director,4,Single,2,No,20,4,4,0,9,3,2,5,4,1,4
39,No,Non-Travel,792,Research & Development,1,3,4,Male,3,2,Laboratory Technician,4,Married,1,Yes,15,3,4,1,9,2,3,9,8,5,8
32,No,Travel_Rarely,371,Sales,19,3,4,Male,1,3,Sales Executive,3,Married,3,No,13,3,3,1,10,2,1,4,3,0,2
40,No,Travel_Rarely,611,Sales,7,4,2,Male,3,5,Manager,2,Single,1,No,14,3,2,0,21,3,2,21,8,12,8
45,No,Travel_Rarely,176,Human Resources,4,3,3,Female,1,3,Human Resources,3,Married,4,No,21,4,3,2,9,2,4,5,0,0,3
30,No,Travel_Frequently,1312,Research & Development,2,4,4,Female,2,1,Research Scientist,1,Single,0,No,16,3,4,0,10,2,3,9,7,0,7
24,No,Travel_Frequently,897,Human Resources,10,3,1,Male,3,1,Human Resources,4,Married,0,No,14,3,4,1,3,2,3,2,2,2,1
30,Yes,Travel_Frequently,600,Human Resources,8,3,3,Female,2,1,Human Resources,4,Divorced,6,No,11,3,3,1,6,0,2,4,2,1,2
31,No,Travel_Rarely,1003,Sales,5,3,1,Male,3,2,Sales Executive,3,Married,1,No,19,3,3,1,6,3,3,5,2,0,2
27,No,Travel_Rarely,1054,Research & Development,8,3,3,Female,3,1,Research Scientist,4,Single,1,No,11,3,3,0,6,5,2,6,2,1,4
29,Yes,Travel_Rarely,428,Sales,9,3,2,Female,1,1,Sales Representative,2,Single,1,No,13,3,3,0,2,3,3,2,2,2,2
29,No,Travel_Frequently,461,Research & Development,1,3,4,Male,4,2,Healthcare Representative,3,Single,8,Yes,12,3,4,0,10,5,4,3,2,0,2
30,No,Travel_Rarely,979,Sales,15,2,3,Male,2,3,Sales Executive,1,Divorced,2,No,11,3,1,1,12,2,3,7,7,1,7
34,No,Travel_Rarely,181,Research & Development,2,4,4,Male,4,1,Research Scientist,4,Married,0,Yes,14,3,1,3,6,3,3,5,0,1,2
33,No,Non-Travel,1283,Sales,2,3,4,Female,3,2,Sales Executive,2,Single,8,No,15,3,4,0,13,2,2,11,7,1,7
49,No,Travel_Rarely,1313,Sales,11,4,4,Female,3,2,Sales Executive,4,Single,3,No,12,3,3,0,8,1,4,5,1,0,4
33,Yes,Travel_Rarely,211,Sales,16,3,1,Female,3,3,Sales Executive,1,Single,2,Yes,20,4,3,0,11,2,2,0,0,0,0
38,No,Travel_Frequently,594,Research & Development,2,2,3,Female,2,1,Laboratory Technician,2,Married,4,No,14,3,2,1,9,4,2,6,1,0,5
31,Yes,Travel_Rarely,1079,Sales,16,4,1,Male,3,3,Sales Executive,3,Married,2,No,13,3,1,3,10,2,3,1,0,0,0
29,No,Travel_Rarely,590,Research & Development,4,3,4,Female,2,1,Research Scientist,1,Divorced,1,No,13,3,3,1,1,2,3,1,0,0,0
30,No,Travel_Rarely,305,Research & Development,16,3,3,Male,4,2,Healthcare Representative,3,Married,3,No,16,3,3,1,10,3,3,7,0,1,7
32,No,Non-Travel,953,Research & Development,5,4,2,Male,3,1,Research Scientist,2,Single,2,No,14,3,2,0,12,3,3,7,7,0,7
38,No,Travel_Rarely,833,Research & Development,18,3,2,Male,1,2,Healthcare Representative,4,Married,3,Yes,16,3,3,1,15,2,3,1,0,1,0
43,Yes,Travel_Frequently,807,Research & Development,17,3,3,Male,2,1,Research Scientist,3,Married,9,Yes,16,3,4,1,6,4,3,1,0,0,0
42,No,Travel_Rarely,855,Research & Development,12,3,2,Male,3,1,Laboratory Technician,2,Divorced,8,No,22,4,2,3,7,6,2,5,3,0,4
55,No,Travel_Rarely,478,Research & Development,2,3,3,Male,2,5,Research Director,1,Married,8,No,12,3,2,3,34,2,3,1,0,0,0
33,No,Non-Travel,775,Research & Development,4,3,4,Male,3,2,Research Scientist,2,Divorced,5,No,15,3,4,2,11,2,2,9,8,1,7
41,No,Travel_Rarely,548,Research & Development,9,4,3,Male,3,1,Laboratory Technician,1,Divorced,1,No,20,4,2,2,5,2,3,5,3,0,4
34,No,Non-Travel,1375,Sales,10,3,4,Male,3,2,Sales Executive,3,Divorced,1,Yes,14,3,3,1,15,3,3,15,14,0,7
53,No,Non-Travel,661,Research & Development,1,4,1,Female,2,4,Manufacturing Director,3,Married,4,Yes,20,4,4,3,27,2,2,3,2,0,2
43,No,Travel_Rarely,244,Human Resources,2,3,2,Male,3,1,Human Resources,4,Single,0,No,13,3,2,0,10,5,3,9,7,1,8
34,No,Travel_Rarely,511,Sales,3,2,4,Female,1,2,Sales Executive,4,Single,5,No,12,3,1,0,6,3,3,2,2,2,2
21,Yes,Travel_Rarely,337,Sales,7,1,2,Male,3,1,Sales Representative,2,Single,1,No,13,3,2,0,1,3,3,1,0,1,0
38,No,Travel_Rarely,1153,Research & Development,6,2,4,Female,2,1,Laboratory Technician,3,Married,1,No,11,3,2,1,5,3,3,5,4,0,4
22,Yes,Travel_Rarely,1294,Research & Development,8,1,3,Female,3,1,Laboratory Technician,1,Married,1,Yes,17,3,3,0,1,6,3,1,0,0,0
31,No,Travel_Rarely,196,Sales,29,4,1,Female,2,2,Sales Executive,4,Married,1,No,14,3,1,2,13,3,3,12,7,5,7
51,No,Travel_Rarely,942,Research & Development,3,3,1,Female,3,3,Manager,3,Married,2,No,11,3,4,0,15,2,3,2,2,2,2
37,No,Travel_Rarely,589,Sales,9,2,2,Male,2,2,Sales Executive,2,Married,1,No,14,3,1,2,5,2,3,5,2,0,3
46,No,Travel_Rarely,734,Research & Development,2,4,3,Male,3,5,Research Director,4,Divorced,7,Yes,17,3,3,1,24,3,3,2,1,2,2
36,No,Travel_Rarely,1383,Research & Development,10,3,4,Male,3,3,Healthcare Representative,1,Married,7,Yes,13,3,4,1,15,1,3,12,8,5,7
44,Yes,Travel_Frequently,429,Research & Development,1,2,3,Male,3,1,Research Scientist,2,Divorced,1,Yes,12,3,3,3,6,2,2,5,3,2,3
37,No,Travel_Rarely,1239,Human Resources,8,2,3,Male,3,2,Human Resources,2,Divorced,2,No,13,3,3,0,19,4,2,10,0,4,7
35,Yes,Travel_Rarely,303,Sales,27,3,3,Male,3,2,Sales Executive,4,Single,1,Yes,18,3,4,0,10,2,3,10,7,7,7
33,No,Travel_Rarely,867,Research & Development,8,4,4,Male,4,1,Research Scientist,1,Married,6,No,19,3,2,1,14,1,3,10,8,7,6
28,No,Travel_Rarely,1181,Research & Development,1,3,3,Male,3,1,Research Scientist,4,Married,1,No,11,3,3,1,5,6,4,5,3,0,3
39,No,Travel_Rarely,1253,Research & Development,10,1,3,Male,3,3,Research Director,3,Single,7,No,21,4,3,0,9,3,3,4,3,2,2
46,No,Non-Travel,849,Sales,26,2,2,Male,2,2,Sales Executive,2,Single,8,No,15,3,3,0,6,3,3,2,2,2,2
40,No,Travel_Rarely,616,Research & Development,2,2,3,Female,3,1,Laboratory Technician,1,Married,4,No,17,3,4,1,7,5,2,4,3,0,2
42,No,Travel_Rarely,1128,Research & Development,13,3,2,Male,4,2,Healthcare Representative,1,Married,5,No,18,3,3,2,10,2,2,0,0,0,0
35,No,Non-Travel,1180,Research & Development,2,2,2,Male,3,2,Manufacturing Director,4,Divorced,2,No,14,3,3,1,15,6,3,7,7,1,7
38,No,Non-Travel,1336,Human Resources,2,3,1,Male,3,1,Human Resources,2,Divorced,5,No,13,3,4,3,13,3,3,11,10,3,8
34,Yes,Travel_Frequently,234,Research & Development,9,4,4,Male,3,2,Laboratory Technician,1,Married,4,No,17,3,3,1,11,3,2,7,1,0,7
37,Yes,Travel_Rarely,370,Research & Development,10,4,4,Male,3,2,Manufacturing Director,1,Single,1,No,15,3,2,0,10,4,1,10,3,0,8
39,No,Travel_Frequently,766,Sales,20,3,3,Male,3,2,Sales Executive,4,Divorced,2,No,18,3,4,1,7,6,3,2,1,2,2
43,No,Non-Travel,343,Research & Development,9,3,1,Male,3,1,Research Scientist,3,Single,4,No,13,3,3,0,7,2,2,3,2,1,2
41,No,Travel_Rarely,447,Research & Development,5,3,2,Male,4,2,Healthcare Representative,2,Single,3,No,12,3,1,0,11,3,1,3,2,1,2
41,No,Travel_Rarely,796,Sales,4,1,3,Female,3,3,Sales Executive,3,Divorced,0,Yes,13,3,4,1,23,3,4,22,14,13,5
30,No,Travel_Rarely,1092,Research & Development,10,3,1,Female,3,3,Manufacturing Director,3,Single,9,No,14,3,2,0,9,3,3,7,7,0,2
26,Yes,Travel_Rarely,920,Human Resources,20,2,4,Female,3,1,Human Resources,2,Married,0,Yes,11,3,3,0,6,3,3,5,1,1,4
46,Yes,Travel_Rarely,261,Research & Development,21,2,4,Female,3,2,Healthcare Representative,2,Married,4,No,22,4,4,1,13,2,4,9,7,3,7
40,No,Travel_Rarely,1194,Research & Development,1,3,3,Female,3,2,Healthcare Representative,4,Divorced,4,No,17,3,4,1,12,3,3,5,3,0,3
34,No,Travel_Rarely,810,Sales,8,2,2,Male,4,2,Sales Executive,3,Married,1,No,21,4,3,2,10,5,3,10,8,4,8
58,No,Non-Travel,350,Sales,2,3,2,Male,3,4,Manager,2,Divorced,4,No,22,4,4,1,37,0,2,16,9,14,14
35,No,Travel_Rarely,185,Research & Development,23,4,2,Male,1,1,Laboratory Technician,3,Married,0,No,16,3,2,1,6,2,4,5,4,0,3
47,No,Travel_Rarely,1001,Research & Development,4,3,3,Female,2,3,Manufacturing Director,2,Divorced,8,Yes,12,3,3,1,28,4,3,22,11,14,10
40,No,Travel_Rarely,750,Research & Development,12,3,2,Female,3,2,Healthcare Representative,1,Divorced,2,No,12,3,2,1,15,3,3,7,4,7,7
54,No,Travel_Rarely,431,Research & Development,7,4,4,Female,3,2,Research Scientist,4,Married,4,No,15,3,2,1,14,2,2,7,1,1,7
31,No,Travel_Frequently,1125,Sales,7,4,1,Female,3,3,Sales Executive,1,Married,2,No,14,3,4,2,9,3,3,3,2,2,2
28,No,Travel_Rarely,1217,Research & Development,1,3,3,Female,3,1,Research Scientist,1,Married,1,No,25,4,3,1,3,3,3,3,2,1,2
38,No,Travel_Rarely,723,Sales,2,4,2,Female,1,2,Sales Representative,4,Married,2,Yes,20,4,1,2,20,4,2,4,2,0,3
26,No,Travel_Rarely,572,Sales,10,3,3,Male,3,2,Sales Executive,4,Single,1,No,13,3,1,0,5,4,3,5,3,1,2
